tipo,cidade/uf,bairro,endereço,área_total,área_construída,valor,suite,quarto,wc_social,vaga,asfalto,piscina
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Junquilhos,360.0,251.0,980000.0,1,3,1,3,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Junquilhos,360.0,251.0,980000.0,1,3,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Junquilhos, 253",360.0,213.91,650000.0,0,3,1,3,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Junquilhos, 396",360.0,60.0,500000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Petúnias,360.0,178.24,570000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Petúnias,360.0,220.0,750000.0,1,2,1,3,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Petúnias,360.0,220.95,750000.0,1,2,1,3,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Petúnias, 146",360.0,188.26,430000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Petúnias, 402",360.0,179.68,600000.0,0,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Petúnias, 673",360.0,120.75,680000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Rezedá, 354",360.0,140.0,700000.0,0,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Taiobá, 499",360.0,192.14,650000.0,0,2,1,5,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Taiobá, 499",360.0,192.0,650000.0,1,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,"R. Taioba, 499",360.0,192.0,650000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Tinhorão,360.0,208.0,850000.0,2,1,2,6,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,R. Tinhorão,360.0,153.58,680000.0,1,1,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,360.0,154.0,680000.0,1,1,2,3,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,360.0,207.0,900000.0,1,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,360.0,207.0,900000.0,1,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,220.0,123.0,520000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,,,900000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,360.0,203.0,1000000.0,1,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,360.0,192.0,650000.0,1,2,2,5,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,720.0,291.13,1300000.0,0,3,0,4,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,,180.0,900000.0,1,2,2,3,1,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,360.0,180.0,900000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Cidade Jardim,,381.0,178.11,690000.0,1,2,1,3,1,1
Casa-Térrea,Campo Grande - MS,Clube Campestre Ypê,"R. Antonina Castro Faria, 1456",360.0,140.0,300000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Cofermat,"R. Clodoaldo Huguenei Sobrinho, 266",305.5,138.0,280000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Cohafama,R. Arpoador,300.0,257.0,350000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Arpoador, 260",330.0,141.05,750000.0,0,2,2,2,1,1
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Arpoador, 326",298.87,170.0,350000.0,1,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Canoas do Sul, 176",300.0,209.01,470000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Carandazal, 81",298.42,201.0,330000.0,0,4,2,0,1,0
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Gen. Reveileau, 127",300.0,133.5,380000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Santa Adélia, 41",300.0,244.8,380000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Cohafama,"R. Santa Adélia, 477",720.0,150.0,750000.0,1,3,0,5,1,0
Casa-Térrea,Campo Grande - MS,Cohafama,,,,500000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Hab. Jardim Anápolis,R. Alberto Salim Jacob,250.0,100.0,250000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Hab. Jardim Anápolis,R. Assare,200.0,60.0,150000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Hab. Jardim Anápolis,"R. Divino da Fonseca, 56",250.0,75.0,130000.0,0,2,0,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Hab. Jardim Anápolis,,250.0,75.0,110000.0,0,2,2,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Oscar Salazar,R. Octaviano Gomes da Cunha,,,220000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,"Av. Norte, 1468",375.03,193.0,630000.0,1,2,1,1,1,1
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,R. 13 de Junho,510.0,195.0,490000.0,0,3,1,5,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,"R. Alegrete, 955",750.0,226.0,800000.0,3,0,1,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,R. Bahia,501.0,400.0,850000.0,1,0,1,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,"R. Castro Faria, 68",475.86,140.0,580000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,"R. Castro Farias, 681",165.0,68.9,350000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,R. Gaturano,200.0,131.0,298000.0,1,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,,390.0,130.0,850000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,,200.0,100.0,650000.0,0,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,,240.0,130.0,630000.0,1,0,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,,200.0,160.0,400000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Monte Castelo,,200.0,100.0,650000.0,1,3,0,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,R. Hélio Porelo,200.0,150.0,300000.0,0,4,1,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,R. Jamil Basmage,420.0,150.0,450000.0,0,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,R. Mirangaba,420.0,287.0,780000.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,R. Pelourinho,420.0,250.0,650000.0,2,1,2,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,"R. Pelourinho, 384",420.0,223.0,450000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,,420.0,193.0,350000.0,1,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Bahia,,420.0,240.0,580000.0,0,0,0,0,1,1
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Olinda,"R. do Janga, 108",366.0,170.0,400000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Olinda,"R. Do Samburá, 187",360.0,198.73,395000.0,1,1,2,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Nova Olinda,"R. Samburá, 187",360.0,198.73,395000.0,0,2,0,2,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Alagoas,"R. Barão de Grajaú, 440",250.0,,195000.0,0,3,1,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Amazonas,R. Jorge Pedro Bedoglin,420.0,240.0,690000.0,1,1,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Amazonas,,420.0,,290000.0,1,1,1,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Amazonas,,,,340000.0,2,1,1,6,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Maranhão,"R. Itaparica, 1106",250.0,45.09,180000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Minas Gerais,R. Capiata,250.0,128.0,200000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Minas Gerais,,,,270000.0,0,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,"Av. Aracruz, 701",375.0,60.0,250000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,"Av. Aracruz, 720",,,320000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,Av. Panamericana,103.5,50.02,260000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,Av. Panamericana,103.5,50.02,260000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,Av. Panamericana,103.0,50.02,250000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,R. Aracruz,250.0,90.0,280000.0,0,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,"R. Cacimbinha, 168",250.0,120.0,360000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,"R. Feira Nova, 275",250.0,72.0,290000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,"R. Jesuita, 17",250.0,100.0,190000.0,0,3,2,1,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,R. Vassoral,250.0,116.12,400000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,,250.0,110.0,265000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,,103.5,50.02,260000.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,,103.5,50.0,260000.0,0,1,1,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Paraná,,103.5,50.0,250000.0,0,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo Rio Grande do Sul,"R. Catipe, 48",250.0,70.0,410000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto Res. Novo São Paulo,R. Penapolis,250.0,80.0,210000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,"Av. Otávio de Araújo, 237",200.0,140.0,130000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,"R. Anaurelina Pereira Morais, 685",197.0,60.0,230000.0,0,1,1,1,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,"R. Dorival Dussel, 243",200.0,140.0,297000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,"R. João Bosco Ferreira Flores, 25",180.0,92.0,199900.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,R. Otácilio de Souza,450.0,170.0,490000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,"R. Paulo Hideo Katayama, 276",300.0,120.0,300000.0,0,2,0,1,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,R. Thomas Rodrigues,200.0,115.0,270000.0,0,4,1,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,"R. Tomás Rodrigues da Rosa, 280",,,300000.0,0,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,R. Zacarias de Paula Nantes,300.0,200.0,398000.0,3,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,,130.0,100.0,220000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,,200.0,94.5,375000.0,1,2,2,3,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,,250.0,130.0,300000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,,250.0,,210000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Conjunto União,,270.0,88.0,251000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Conjunto União,,508.8,182.0,420000.0,1,1,1,7,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,R. Almirante Saddock de Sá,360.0,179.66,720000.0,1,2,0,4,1,1
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Barão de Torre, 156",360.0,215.0,1050000.0,1,2,1,4,1,1
Casa-Térrea,Campo Grande - MS,Coophafé,R. Kriptonio,210.0,160.0,550000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,R. Kriptonio,210.0,144.74,400000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Kriptônio, 35",,104.94,345000.0,0,3,1,3,0,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Kriptônio, 76",,,340000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Coophafé,R. Plutônio,250.0,190.0,450000.0,0,3,2,2,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Plutônio, 146",250.0,110.0,398000.0,0,2,0,1,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Plutonio, 45",250.0,200.0,490000.0,0,2,1,3,0,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Plutonio, 65",250.0,213.94,390000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,R. Triuterio,250.0,160.0,400000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Triutério, 136",250.0,225.0,500000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophafé,"R. Triuterio, 36",250.0,180.0,750000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,R. da Lapa,264.33,71.4,280000.0,0,3,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,"R. da Lapa, 168",250.0,200.0,280000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,"R. da Penha, 354",266.6,156.69,230000.0,0,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Coophamat,R. Domingos Tenuta,432.0,150.0,320000.0,0,3,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,"R. Domingos Tenuta, 375",350.0,190.0,320000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,"R. Domingos Tenuta, 99",360.0,,250000.0,5,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,R. Senador Queiros,250.0,71.0,280000.0,0,3,1,6,0,0
Casa-Térrea,Campo Grande - MS,Coophamat,R. Senador Queiroz,250.0,127.0,280000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,"Tv. Buritama, 35",266.0,,340000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Coophamat,,330.0,167.0,740000.0,0,0,0,0,1,1
Casa-Térrea,Campo Grande - MS,Coophamat,,,,750000.0,1,2,1,6,1,0
Casa-Térrea,Campo Grande - MS,Coophamat,,330.0,160.0,780000.0,1,2,1,6,1,1
Casa-Térrea,Campo Grande - MS,Coopharádio,R. Arthur Vasconcelos Dias,,,395000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,R. Clorita,360.0,250.0,310000.0,0,4,2,2,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Feldspato, 112",384.0,315.0,570000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Feldspato, 198",384.0,241.95,850000.0,2,1,1,3,0,1
Casa-Térrea,Campo Grande - MS,Coopharádio,R. Fields Pato,360.0,233.49,385000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Hematita, 138",360.0,212.5,550000.0,0,1,2,2,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Hematita, 207",384.0,220.0,460000.0,1,1,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,R. Magnetita,360.0,228.1,450000.0,0,4,2,0,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,R. Onix,384.0,190.0,330000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,R. Ônix,384.0,117.01,325000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Opala, 24",432.0,285.0,350000.0,2,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Ortosia, 130",360.0,300.0,550000.0,3,0,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Ortosia, 139",384.0,206.0,500000.0,1,2,3,3,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,"R. Ortosia, 159",384.0,172.0,365000.0,0,2,2,6,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,,384.0,172.0,335000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coopharádio,,432.0,226.0,700000.0,3,0,2,4,1,1
Casa-Térrea,Campo Grande - MS,Coopharádio,,360.0,170.0,970000.0,1,2,2,3,1,1
Casa-Térrea,Campo Grande - MS,Coopharádio,,360.0,170.0,970000.0,0,0,0,0,1,1
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Abdo Chequer, 427",300.0,204.0,350000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Afonso Acunzo, 58",250.0,160.0,260000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,R. Antônio Honostório Rezende,149.0,360.0,799900.0,1,2,2,2,1,1
Casa-Térrea,Campo Grande - MS,Coophasul,R. Atílio Banducci,250.0,,210000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Atílio Banducci, 238",250.0,96.0,230000.0,0,4,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,R. Conselheiro João Alfredo,180.0,82.0,280000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,R. Cotegipe,500.0,150.0,450000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Guimarães Rosa, 87",360.0,63.6,270000.0,0,1,1,5,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Irã, 53",1200.0,135.67,730000.0,0,2,1,10,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,R. Major Pinto,250.0,223.0,280000.0,0,2,2,0,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Mario da Costa Freitas, 25",347.0,215.0,600000.0,0,2,1,5,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Pedro Balbuíno, 168",250.0,177.0,250000.0,0,4,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Pedro Balduíno, 448",250.0,91.0,250000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Santa Mônica, 98",600.0,157.0,560000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"R. Srg. Hércules Santos de Campos, 315",180.0,100.0,210000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Coophasul,R. Vinhedo,202.5,50.14,150000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,"Tv. Casalvasco, 08",104.0,52.0,200000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,,,180000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,180.0,100.0,400000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,250.0,128.17,245000.0,0,3,2,1,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,250.0,148.0,270000.0,0,3,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,250.0,182.08,450000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Coophasul,,250.0,148.0,240000.0,0,3,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,250.0,200.0,350000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,228.0,136.0,570000.0,1,2,1,3,1,1
Casa-Térrea,Campo Grande - MS,Coophasul,,180.0,82.0,300000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,,,250000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophasul,,360.0,150.0,800000.0,1,2,1,5,1,1
Casa-Térrea,Campo Grande - MS,Coophasul,,250.0,126.47,380000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Abiurena, 197",250.0,139.0,190000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Aldagro, 48",250.0,,230000.0,0,2,1,3,0,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Figueira, 197",200.0,90.0,280000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Figueira, 278",200.0,120.0,380000.0,2,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Guatambu, 58",,,190000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Imbauva,,,190000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Ipira,275.0,137.44,750000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Ipirá, 48",368.5,213.0,480000.0,1,2,2,10,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Pimenteira,255.0,105.0,270000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Pimenteira, 168",300.0,,250000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Presidente Nilo Peçanha, 1414",300.0,130.0,420000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Quebracho,250.0,220.0,390000.0,0,3,1,3,0,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,R. Saboarama,250.0,100.0,250000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,"R. Tipuana, 88",250.0,215.0,260000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,250.0,205.0,417000.0,0,1,0,2,0,1
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,250.0,180.0,240000.0,2,0,0,1,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,275.0,156.0,650000.0,1,2,0,0,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,250.0,,260000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,250.0,90.0,260000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophatrabalho,,250.0,120.0,260000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophavila,R. da Ilha,200.0,,250000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila,"R. do Cabo, 1046",300.0,115.0,420000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophavila,"R. Razuk Jorge, 188",,,250000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Coophavila,,99.0,50.0,155000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Coophavila,,300.0,165.0,300000.0,0,4,2,2,1,0
Casa-Térrea,Campo Grande - MS,Coophavila,,300.0,167.0,580000.0,0,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Coophavila II,Av. Marinha,300.0,180.0,390000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,Av. Marinha,360.0,,185000.0,0,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"Av. Marinha, 1025",300.0,45.38,300000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"Av. Marinha, 1095",300.0,230.0,330000.0,0,3,2,6,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. Abadia Jabour, 1310",200.0,93.0,120000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. Arquimedes Cerenza, 1396",300.0,65.0,349999.0,0,0,0,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Beira Mar, 1235",300.0,91.33,140000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Enseada,300.0,82.46,245000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Enseada, 1266",300.0,260.0,240000.0,1,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Enseada, 95",300.0,110.0,160000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Ilha,300.0,150.0,180000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Ilha, 126",300.0,240.0,350000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Ilha, 165",300.0,70.0,180000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Praia,300.0,120.0,230000.0,0,4,0,3,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. da Praia,300.0,221.53,220000.0,0,2,0,2,0,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. da Praia, 905",,,210000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. do Cabo,300.0,163.04,185000.0,0,1,1,4,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. do Cabo, 315",300.0,230.0,200000.0,1,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Arquipélagos,300.0,167.0,580000.0,1,1,0,2,0,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Arquipélagos,300.0,167.0,580000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Arquipélagos,300.0,167.0,580000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,"R. dos Arquipélagos, 592",300.0,90.0,140000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Recifes,300.0,220.0,370000.0,1,3,1,3,1,0
Casa-Térrea,Campo Grande - MS,Coophavila II,R. dos Recifes,150.0,74.8,314000.0,0,2,1,2,1,0
