tipo,cidade/uf,bairro,endereço,área_total,área_construída,iptu,valor,descricao,condomínio
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"340,00 m²","169,00 m²",,"R$970.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,Sala de jantar,3 Suíte(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Jardim,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","300,00 m²",,"R$950.000,00","Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,4 Suíte(s) com a/e,1 Varanda,1 Wc social,4 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha planejada,Despensa,Edícula,Interfone,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","205,00 m²",,"R$930.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,Sala de jantar,Sala de TV,2 Suíte(s) com a/e,1 Quarto,2 Varanda(s),1 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Closet,Copa,Cozinha,Hall de entrada,Interfone,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"493,95 m²","123,53 m²",,"R$570.000,00","Água,Asfalto,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte com a/e,2 Quarto(s) com a/e,1 Varanda,1 Wc social,5 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha,Lavanderia,Piscina,Piscina infantil,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","205,00 m²",,"R$950.000,00","Aceita financiamento,Sala de estar,Sala de TV,3 Suíte(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Churrasqueira,Cozinha,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"540,00 m²","316,00 m²","R$ 5.600,00","R$1.700.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,Sala de jantar,Sala de TV,2 Suíte(s),1 Quarto com a/e,2 Quarto(s),1 Varanda,1 Wc social,5 Vaga(s) de garagem,Área de lazer,Churrasqueira,Cozinha,Depósito,Escritório,Hidromassagem,Lavabo,Lavanderia,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","110,00 m²",,"R$650.000,00","Sala de estar,Sala de jantar,1 Suíte com a/e,2 Quarto(s) com a/e,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","180,00 m²",,"R$790.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte com a/e,1 Quarto com a/e,1 Varanda,2 Wc social,3 Vaga(s) de garagem,Área de lazer,Área de serviço,Churrasqueira,Cozinha planejada,Jardim,Lavanderia,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","180,00 m²",,"R$790.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,1 Quarto com a/e,2 Varanda(s),2 Wc social,3 Vaga(s) de garagem,Alarme,Área de lazer,Área de serviço,Árvores frutíferas,Cerca elétrica,Churrasqueira,Closet,Copa,Cozinha,Cozinha americana,Cozinha planejada,Deck,Despensa,Edícula,Jardim,Lavabo,Lavanderia,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"380,00 m²","484,71 m²",,"R$1.500.000,00","Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,2 Quarto(s),1 Varanda,6 Wc social",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","280,00 m²",,"R$1.200.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,1 Suíte com a/e,3 Suíte(s),1 Varanda,3 Wc social,3 Vaga(s) de garagem,Alarme,Aquecedor solar,Câmeras de segurança,Cerca elétrica,Closet,Cozinha,Cozinha planejada,Despensa,Hidromassagem,Lavabo,Lavanderia,Piscina,Piscina aquecida,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","205,00 m²",,"R$930.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,WC adaptado,Sala de jantar,3 Suíte(s),2 Varanda(s),2 Wc social,2 Vaga(s) de garagem,Alarme,Área de lazer,Área de serviço,Closet,Cozinha,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"384,00 m²","169,55 m²","R$ 2.900,00","R$590.000,00","Aceita financiamento,Asfalto,Calçada,Esgoto,Muro,Sala de jantar,1 Suíte,2 Quarto(s),2 Varanda(s),1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","152,00 m²",,"R$899.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de jantar,Sala de TV,3 Suíte(s),1 Varanda,2 Wc social,3 Vaga(s) de garagem,Alarme,Cerca elétrica,Churrasqueira,Closet,Cozinha,Interfone,Jardim,Lavabo,Lavanderia,Pé direito duplo,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"410,00 m²","720,00 m²",,"R$2.300.000,00","Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,2 Suíte(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Alarme,Churrasqueira,Closet,Copa,Cozinha planejada,Edícula,Interfone,Jardim,Lavabo,Lavanderia,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","211,00 m²",,"R$1.350.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),2 Varanda(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","180,00 m²",,"R$950.000,00","Água,Asfalto,Calçada,Esgoto,Rede elétrica,Sala de estar,Sala de jantar,4 Suíte(s) com a/e,1 Wc social,3 Vaga(s) de garagem,Churrasqueira,Copa,Cozinha,Cozinha planejada,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"360,00 m²","300,00 m²",,"R$950.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,4 Suíte(s) com a/e,1 Varanda,1 Wc social,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha planejada,Edícula,Interfone,Jardim,Lavanderia,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"290,50 m²","127,00 m²",,"R$760.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte com a/e,1 Suíte,1 Quarto,1 Varanda,2 Wc social,2 Vaga(s) de garagem,Cerca elétrica,Closet,Cozinha,Cozinha planejada,Despensa,Jardim,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque I,,"432,00 m²","231,00 m²","R$ 432,00 mensal","R$900.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,2 Suíte(s) com a/e,2 Quarto(s) com a/e,1 Wc social,4 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Caixeta,"360,00 m²","180,00 m²",,"R$950.000,00","Aceita financiamento,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,4 Suíte(s) com a/e,1 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Cozinha planejada,Lavabo,Lavanderia,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Caixeta, 114","360,00 m²","180,00 m²",Pago,"R$950.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rampa de acessibilidade,Rede elétrica,Sala de jantar,4 Apto(s) com a/e,1 Varanda,3 Wc social,4 Vaga(s) de garagem,Alarme,Área de lazer,Área de serviço,Câmeras de segurança,Cerca elétrica,Churrasqueira,Copa,Cozinha,Cozinha planejada,Depósito,Edícula,Hall de entrada,Interfone,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Chimango, 170","360,00 m²","263,00 m²",,"R$720.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,Sala de TV,2 Suíte(s),3 Quarto(s),3 Varanda(s),2 Wc social,2 Vaga(s) de garagem,Alarme,Aquecedor solar,Área de serviço,Câmeras de segurança,Cerca elétrica,Cozinha,Cozinha americana,Cozinha planejada,Despensa,Edícula,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,Porteiro eletrônico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Cigana,"720,00 m²","410,26 m²",,"R$1.700.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,1 Apto com a/e,1 Apto,2 Quarto(s) com a/e,1 Varanda,1 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha planejada,Depósito,Home theater,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Cigana, 374","360,00 m²","198,00 m²","R$ 4.055,00","R$970.000,00","1 Suíte com a/e,2 Quarto(s) com a/e,1 Wc social,Área de serviço,Cerca elétrica,Churrasqueira,Despensa,Interfone,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Dr Robson Benedito Maia, 443","360,00 m²","129,30 m²",,"R$650.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,1 Suíte,1 Quarto com a/e,1 Varanda,1 Wc social,2 Vaga(s) de garagem,Alarme,Área de serviço,Closet,Copa,Cozinha,Cozinha planejada,Depósito,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Dr. Robison Benedito Maia,"360,00 m²","263,00 m²",,"R$720.000,00","Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Dr. Robison Benedito Maia, 443","360,00 m²","129,30 m²",,"R$650.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,1 Suíte,1 Apto com a/e,1 Apto,1 Quarto com a/e,1 Varanda,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Árvores frutíferas,Cerca elétrica,Cozinha planejada,Despensa,Hall de entrada,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Jose Danilo Pessoa Navarro,"439,41 m²","165,50 m²",,"R$740.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Alarme,Área de serviço,Árvores frutíferas,Cerca elétrica,Churrasqueira,Cozinha,Cozinha planejada,Interfone,Jardim,Lavabo,Lavanderia,Mezanino,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. José Joaquim da Silva,"450,00 m²","230,00 m²","R$ 270,00","R$980.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,3 Suíte(s) com a/e,1 Quarto,2 Wc social,2 Vaga(s) de garagem,Despensa,Interfone,Lavabo,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Luzia de Castro Coimbra, 388","360,00 m²","159,97 m²",,"R$600.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte com a/e,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Área de serviço,Churrasqueira,Copa,Cozinha,Cozinha planejada,Edícula,Jardim,Lavanderia,Portão elétrico,Quarto empregada",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Madresilva,"360,00 m²","220,00 m²","R$ 3.711,33","R$1.100.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,2 Quarto(s) com a/e,3 Wc social,5 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Closet,Cozinha,Cozinha planejada,Hall de entrada,Hidromassagem,Interfone,Lavabo,Piscina,Piscina aquecida,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Madressilva, 21",,,,"R$670.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Apto,2 Quarto(s),1 Wc social,1 Vaga de garagem,Área de serviço,Cerca elétrica,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Nagib Ourives, 129","360,00 m²","216,00 m²",,"R$890.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,3 Apto(s) com a/e,1 Quarto com a/e,1 Wc social,4 Vaga(s) de garagem,Alarme,Área de lazer,Área de serviço,Cerca elétrica,Cozinha,Cozinha planejada,Hall de entrada,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,Porteiro eletrônico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges Barros,"360,00 m²","201,00 m²",,"R$930.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Sala de estar,2 Suíte(s),1 Quarto,1 Wc social,4 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges de Barros,"360,00 m²","205,00 m²",,"R$930.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,1 Apto,1 Quarto,1 Varanda,1 Wc social,3 Vaga(s) de garagem,Cerca elétrica,Closet,Cozinha planejada,Interfone,Jardim,Lavabo,Lavanderia,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges de Barros,"360,00 m²","190,00 m²",,"R$930.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,1 Apto,1 Quarto,2 Varanda(s),2 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges de Barros,"360,00 m²","160,00 m²",,"R$700.000,00","Sala de estar,Sala de jantar,1 Suíte com a/e,2 Quarto(s) com a/e,2 Wc social,5 Vaga(s) de garagem,Aquecedor solar,Churrasqueira,Cozinha,Cozinha planejada,Edícula,Hidromassagem,Jardim,Lavabo,Lavanderia,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges de Barros,"360,00 m²","217,00 m²",,"R$990.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,Sala de jantar,1 Apto,2 Quarto(s) com a/e,1 Varanda,1 Wc social,4 Vaga(s) de garagem,Alarme,Cerca elétrica,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges de Barros,"457,00 m²","333,00 m²",,"R$1.850.000,00","Aceita financiamento,Sala de estar,Sala de jantar,4 Suíte(s),1 Varanda,4 Vaga(s) de garagem,Alarme,Aquecedor solar,Cerca elétrica,Churrasqueira,Closet,Cozinha,Depósito,Hall de entrada,Interfone,Jardim,Lavabo,Lavanderia,Piscina aquecida,Portão elétrico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Nelson Borges de Barros,"360,00 m²","185,00 m²",,"R$700.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte,2 Quarto(s),2 Varanda(s),2 Wc social,3 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Nelson Borges de Barros, 20","360,00 m²","191,00 m²",,"R$930.000,00","Aceita financiamento,Sala de estar,Sala de jantar,Sala de TV,2 Suíte(s),1 Quarto,1 Wc social,4 Vaga(s) de garagem,Academia,Antena parabólica,Área de lazer,Área de serviço,Campo de futebol,Churrasqueira,Cozinha,Despensa,Escritório,Lareira,Lavabo,Piscina,Play-ground,Portão elétrico,Sauna",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Nelson Borges de Barros, 20","360,00 m²","205,00 m²",,"R$930.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Sala de TV,2 Suíte(s),2 Vaga(s) de garagem,Área de lazer,Churrasqueira,Cozinha planejada,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Nelson Borges de Barros, 20","360,00 m²","205,00 m²",,"R$930.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de jantar,Sala de TV,2 Apto(s),1 Quarto,1 Varanda,1 Wc social,3 Vaga(s) de garagem,Cozinha,Lavabo,Lavanderia,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Nélson Borges de Barros, 328",,,,"R$950.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,1 Suíte com a/e,1 Apto com a/e,2 Quarto(s) com a/e,6 Wc social,3 Vaga(s) de garagem,Área de lazer,Área de serviço,Churrasqueira,Cozinha planejada,Interfone,Lavabo,Piscina,Porteiro eletrônico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Passiflora, 56","360,00 m²","180,00 m²",,"R$635.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),2 Varanda(s),2 Wc social,4 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Cozinha planejada,Depósito,Despensa,Edícula,Interfone,Jardim,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Perpétua,"1.080,00 m²","450,00 m²",,"R$1.900.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de TV,1 Wc social,4 Vaga(s) de garagem,Área de lazer,Área de serviço,Árvores frutíferas,Canil,Churrasqueira,Closet,Cozinha planejada,Despensa,Interfone,Piscina,Quiosque,Sauna,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Perpétua, 151","1.080,00 m²","450,00 m²",,"R$1.900.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,3 Apto(s) com a/e,3 Varanda(s),4 Vaga(s) de garagem,Aquecedor solar,Área de serviço,Churrasqueira,Closet,Copa,Cozinha,Cozinha planejada,Despensa,Escritório,Interfone,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Preciosa, 20","360,00 m²","134,96 m²",,"R$790.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto com a/e,2 Apto(s),2 Quarto(s) com a/e,1 Varanda,2 Wc social,Academia,Área de lazer,Área de serviço,Churrasqueira,Copa,Cozinha,Cozinha americana,Cozinha planejada,Depósito,Despensa,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,Porteiro eletrônico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Salsa Parrilha, 274","360,00 m²","240,00 m²",,"R$750.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto,4 Quarto(s),2 Varanda(s),2 Wc social,6 Vaga(s) de garagem,Alarme,Aquecedor solar,Área de serviço,Canil,Cerca elétrica,Churrasqueira,Cozinha,Despensa,Edícula,Interfone,Jardim,Lavabo,Lavanderia,Mezanino,Piscina,Portão elétrico,Quarto empregada",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,R. Sombreiro,,,"R$ 4.600,00","R$980.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto com a/e,2 Quarto(s) com a/e,1 Wc social,2 Vaga(s) de garagem,Alarme,Área de serviço,Câmeras de segurança,Canil,Cerca elétrica,Churrasqueira,Cozinha,Cozinha planejada,Depósito,Despensa,Interfone,Lavabo,Piscina,Portão elétrico,Porteiro eletrônico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Sombreiro, 406","480,00 m²","118,00 m²","R$ 3.000,00","R$740.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de TV,1 Apto,1 Quarto com a/e,1 Quarto,1 Wc social,5 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Copa,Cozinha,Cozinha planejada,Hall de entrada,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Sombreiro, 406","480,00 m²","118,00 m²","R$ 2.754,00 anual","R$750.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte com a/e,2 Quarto(s) com a/e,1 Wc social,1 Vaga de garagem,Área de serviço,Cerca elétrica,Cozinha,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,"R. Vicente Lopes Gondin, 330","500,00 m²","124,00 m²",,"R$570.000,00","Aceita financiamento,Asfalto,Calçada,Esgoto,Muro,Piscina,Piscina infantil",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,,"360,00 m²","300,00 m²",,"R$1.000.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,4 Suíte(s) com a/e,1 Varanda,2 Wc social,3 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha,Jardim,Piscina",
Casa-Térrea,Campo Grande - MS,Carandá Bosque II,,"360,00 m²","189,05 m²",,"R$550.000,00","Água,Asfalto,Calçada,Esgoto,Rede elétrica,Sala de jantar,Sala de TV,1 Apto,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Alarme,Área de lazer,Área de serviço,Cerca elétrica,Cozinha planejada,Depósito,Lavanderia,Portão elétrico",
